timestamp,exercise_type,shoulder_height_diff,hip_height_diff,knee_height_diff,ankle_height_diff,elbow_height_diff,wrist_height_diff,ear_height_diff,squat_angle,plank_angle,left_shoulder_x,left_shoulder_y,right_shoulder_y,right_shoulder_x,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_y,right_knee_x,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,""
1761241922884,SQUAT,46.326782,20.813599,17.835876,13.910522,94.43622,21.987885,13.840576,NaN,NaN,310.51163,380.63898,334.3122,241.59909,255.2981,442.30255,210.234,421.48895,275.75433,481.48175,463.64587,163.90703,262.5873,558.55096,189.0772,544.64044,299.7888,451.76398,176.17908,357.32776,261.7254,400.99594,217.24309,379.00806,309.86853,327.8564,283.92844,314.01584,
1761241922958,SQUAT,46.93817,19.011871,18.460815,9.40332,98.84079,21.172089,15.4895935,NaN,NaN,311.28574,367.8099,320.87173,241.34274,255.4029,431.66623,210.608,412.65436,279.50757,481.32428,462.86346,161.4697,262.47162,555.4627,189.70605,546.0594,303.20114,440.98666,176.63713,342.14587,266.6327,392.14624,219.4163,370.97415,311.5714,312.5291,285.6418,297.03952,
1761241923023,SQUAT,50.49527,17.492767,15.472839,7.6209106,95.9534,20.313232,15.7222595,NaN,NaN,313.9484,358.20398,307.7087,239.11572,255.492,421.694,209.21277,404.20123,282.86853,478.73428,463.26144,157.42618,262.4912,554.7661,192.069,547.1452,305.58884,429.4707,177.55237,333.5173,264.52176,380.74133,218.63045,360.4281,317.28223,299.5343,286.55518,283.81204,
1761241923097,SQUAT,48.200012,15.675903,10.794434,7.861389,93.11331,19.843811,13.320526,NaN,NaN,316.5316,342.77063,294.57062,239.87547,258.05417,411.72055,210.078,396.04465,284.09302,474.86728,464.07285,159.03242,264.44128,554.3202,189.17392,546.4588,307.80188,419.6196,179.27765,326.5063,266.8428,367.99255,224.48706,348.14874,318.07648,282.1938,288.00107,268.87326,
1761241923168,SQUAT,48.59323,16.24881,12.4422,11.049805,93.902954,25.014893,13.458023,NaN,NaN,320.32718,331.13513,282.5419,243.55032,258.78732,402.60495,211.24037,386.35614,282.8491,472.5722,460.13,160.37935,264.45306,556.29266,189.79745,545.24286,311.6401,405.3349,182.30936,311.43195,276.00024,356.53168,229.49335,331.51678,321.07758,267.6589,291.25156,254.20088,
1761241923249,SQUAT,50.74994,17.664948,14.20929,11.520569,90.49115,19.27069,14.856888,NaN,NaN,324.29318,316.97723,266.2273,247.42355,261.28696,392.80884,212.19955,375.1439,281.6442,468.65662,454.44733,164.0846,265.7735,557.35114,191.81477,545.83057,311.80197,390.59607,184.33322,300.10492,278.0926,335.43457,229.88506,316.16388,325.4024,253.81348,295.4478,238.95659,
1761241923322,SQUAT,47.995728,16.950867,13.707367,7.6749268,83.672485,30.06668,14.101669,NaN,NaN,325.51196,296.35587,248.36014,255.08855,263.05292,380.29102,215.59386,363.34015,278.77863,465.35425,451.64688,166.37747,264.59222,556.46387,194.79807,548.78894,321.92987,363.6859,201.64201,280.01343,296.4654,322.909,242.86494,292.84232,325.61673,239.18079,299.8899,225.07912,
1761241923398,SQUAT,48.98842,16.241089,16.00467,6.8116455,86.99335,29.579742,15.505142,NaN,NaN,324.72968,286.45615,237.46773,249.4655,262.4119,371.38177,213.26872,355.1407,276.22485,463.4383,447.43362,170.7421,264.60718,555.91675,194.98193,549.1051,324.84854,358.22083,197.17244,271.22748,291.87943,310.6561,247.25209,281.07635,327.7413,226.12083,299.91193,210.61569,
1761241923479,SQUAT,47.92906,16.18277,13.462219,6.7963257,91.33731,30.235535,19.213257,NaN,NaN,325.45773,272.9026,224.97353,252.62933,263.4181,363.88412,214.43742,347.70135,272.18695,459.62134,446.15912,171.38434,263.4247,556.7663,193.0861,549.97,328.5215,348.34998,198.85669,257.01266,298.31348,308.03033,242.12723,277.7948,332.24878,215.73505,302.77386,196.52179,
1761241923561,SQUAT,48.43634,15.917847,17.291504,9.334839,91.88313,37.801178,17.461334,NaN,NaN,329.5065,262.7764,214.34006,255.52116,264.71948,355.0264,215.30223,339.10855,268.61835,456.19928,438.90778,174.49002,263.08026,555.4627,191.70795,546.12787,326.6729,338.5243,196.76706,246.64116,301.21033,305.2814,238.1679,267.48022,334.74,203.232,303.44034,185.77066,
1761241923633,SQUAT,48.576004,17.869202,15.451782,5.243225,84.17328,37.736206,18.50354,NaN,NaN,330.93222,256.4697,207.89369,256.79184,267.42227,353.91724,217.84398,336.04803,267.28235,455.70276,440.25098,177.97653,263.39294,551.5786,192.77776,546.3354,323.15326,325.98425,201.67024,241.81097,302.55948,302.14908,243.30594,264.41287,337.51163,194.62036,305.7726,176.11682,
1761241923729,SQUAT,49.970093,17.372467,13.202698,4.587219,86.35237,55.292755,18.43106,NaN,NaN,332.274,248.73695,198.76686,256.90994,266.6401,348.0875,217.9967,330.71503,263.39523,452.23425,439.03156,179.55905,261.5927,550.56433,191.8438,545.9771,323.2454,321.49756,199.77237,235.14519,309.00623,315.82605,242.41293,260.5333,340.64655,188.03333,307.848,169.60226,
1761241923800,SQUAT,50.511612,16.426453,15.135162,1.7148438,83.30472,87.16884,18.657333,NaN,NaN,335.86774,242.43507,191.92346,261.8053,271.3393,340.5464,221.10864,324.11993,263.66382,447.0169,431.88174,183.3266,261.65494,544.5137,192.67923,542.7988,327.09286,308.30856,202.88922,225.00385,320.19263,341.73862,242.86365,254.56978,343.84363,180.72452,310.69443,162.06718,
1761241923877,SQUAT,55.563446,20.366394,10.290985,1.2258911,97.318985,57.203705,19.556808,NaN,NaN,337.80344,244.25824,188.6948,262.9543,270.67538,342.00012,221.54556,321.63373,263.24796,445.94055,435.64957,186.72488,262.979,544.1149,193.01938,542.88904,323.5289,318.57684,204.2338,221.25786,307.43423,308.8873,242.75397,251.6836,347.7026,176.40518,315.11792,156.84837,
1761241923949,SQUAT,52.163986,20.156738,8.937164,3.661438,87.10278,75.20175,19.746124,NaN,NaN,340.53226,239.30646,187.14247,266.47034,270.9432,339.815,222.21175,319.65826,265.56958,445.49603,436.55887,186.44199,263.59122,542.1714,194.77547,545.8328,322.47253,308.47134,209.19418,221.36856,312.7461,325.24103,249.63243,250.03928,351.12927,174.81989,317.75974,155.07376,
1761241924049,SQUAT,56.46541,19.11679,7.670532,0.42248535,88.67494,86.82901,20.915344,NaN,NaN,338.26022,241.62459,185.15918,267.4967,271.1647,336.19595,224.39267,317.07916,265.63828,442.14044,434.4699,186.11761,263.0664,544.39,196.58456,544.8125,324.18832,312.11047,207.4833,223.43553,314.98038,336.7651,250.75528,249.9361,350.97397,175.4143,318.99738,154.49896,
1761241924113,SQUAT,54.4339,18.684875,11.33493,1.3634644,92.49408,88.441986,21.059464,NaN,NaN,340.84967,240.87299,186.43909,269.11844,272.1822,340.25873,224.01628,321.57385,264.76724,445.74374,434.4088,187.35666,263.06125,544.866,194.6924,546.2295,326.42123,312.7045,209.62018,220.21042,321.46158,339.51233,245.14357,251.07034,353.32626,175.21834,320.70032,154.15887,
1761241924197,SQUAT,54.712585,16.772339,11.503479,0.006713867,88.00607,93.91116,20.241638,NaN,NaN,340.68417,240.20041,185.48782,270.29935,274.60806,338.62064,224.98863,321.8483,265.03403,446.81735,435.31387,187.79271,262.97797,544.49084,196.66124,544.49756,326.09903,310.61115,211.20921,222.60507,323.24182,344.12286,251.43039,250.2117,354.1829,173.90259,322.64636,153.66095,
1761241924269,SQUAT,53.564835,17.06607,10.334869,0.5617676,87.87883,96.99701,20.981903,NaN,NaN,342.2343,240.4248,186.85997,271.78397,274.70456,338.69675,226.33157,321.63068,266.79276,445.29678,434.9619,188.75186,263.43817,546.1903,195.04362,545.62854,330.22092,305.65616,212.51727,217.77733,325.5164,345.77664,249.16103,248.77963,354.0709,176.1757,321.64798,155.1938,
1761241924350,SQUAT,54.231613,17.018524,10.943298,0.23260498,83.920746,94.83804,20.57489,NaN,NaN,343.46805,239.58238,185.35077,270.72934,274.9984,336.9505,226.67697,319.93198,266.884,444.04968,433.10638,188.8231,263.35336,545.36914,197.79553,545.60175,331.8503,305.79266,211.84393,221.87192,325.40417,343.27847,249.61356,248.44043,355.51428,175.15068,323.46555,154.57579,
1761241924430,SQUAT,54.197876,19.368164,11.0460205,2.6416016,84.95438,82.95111,20.791092,NaN,NaN,341.95978,238.53973,184.34186,271.7207,275.59708,334.67657,229.84935,315.3084,266.76898,441.6756,430.62958,189.4513,263.27353,545.489,195.53233,542.8474,324.82214,306.10797,211.8156,221.1536,316.9018,333.2521,254.75487,250.301,355.1974,175.95274,324.02176,155.16165,
1761241924518,SQUAT,54.82312,17.831818,10.980591,0.2581787,84.33951,92.48071,21.564468,NaN,NaN,342.47662,239.71426,184.89114,269.85736,275.6415,339.48828,227.62372,321.65646,266.4769,447.13687,436.15628,189.13226,263.96378,543.7139,198.16127,543.9721,329.38614,309.36136,208.3335,225.02185,324.46677,346.1834,256.89694,253.7027,356.40262,176.87729,324.70883,155.31282,
1761241924596,SQUAT,53.765823,15.883759,10.087921,0.7123413,85.27942,82.94113,20.992477,NaN,NaN,343.68988,239.82196,186.05614,271.61575,275.6552,335.10974,228.23985,319.22598,266.66257,442.64587,432.55795,190.49146,263.3133,542.7673,196.08203,543.4796,325.63843,308.84424,212.28436,223.56482,319.80826,335.10645,257.29575,252.16531,357.64847,176.88087,325.05792,155.8884,
1761241924670,SQUAT,54.49637,15.031769,11.257294,0.670166,88.19252,91.38199,21.068619,NaN,NaN,342.03128,240.31924,185.82288,272.5382,275.52728,336.42523,228.27032,321.39346,266.5844,444.96158,433.70428,190.19708,264.3962,546.24066,198.51343,546.9108,329.46002,309.8671,210.53867,221.67458,326.1371,343.8803,258.7793,252.49832,356.23407,177.47017,324.5756,156.40155,
1761241924754,SQUAT,54.65703,14.8090515,12.048157,1.0120239,87.177795,90.86131,21.654587,NaN,NaN,341.25897,239.9868,185.32977,272.4513,275.04926,335.94678,227.7356,321.13773,266.1131,445.07123,433.02307,189.56873,264.1742,546.13416,196.48375,545.12213,326.39572,308.12762,209.91583,220.94983,325.50806,341.5994,258.0923,250.73808,355.51328,178.72955,324.37448,157.07497,
1761241924835,SQUAT,58.13768,15.772278,10.249664,0.21972656,88.37819,94.33316,22.181366,NaN,NaN,340.28003,243.31703,185.17935,272.61078,273.4843,334.15765,227.11107,318.38538,265.6578,442.84412,432.59445,187.99269,262.80292,544.35974,196.45032,544.57947,326.71783,310.3046,211.54193,221.9264,326.31763,344.45358,255.19601,250.12042,354.9807,180.51544,324.35138,158.33408,
1761241924914,SQUAT,56.601578,15.233276,10.865814,0.4588623,95.22891,28.595016,23.330353,NaN,NaN,340.35873,242.53189,185.93031,273.20892,273.42502,333.0323,227.36717,317.799,266.19443,442.16647,431.30066,189.31229,263.77484,545.31494,194.95943,545.7738,323.29318,314.95245,211.70743,219.72354,317.85703,278.83704,257.11118,250.24202,354.58398,182.38147,325.31628,159.05112,
1761241924990,SQUAT,59.57109,17.54486,10.003815,0.6669922,100.71097,82.208405,23.259659,NaN,NaN,340.88235,246.935,187.3639,272.4054,268.5388,336.86887,224.65474,319.324,266.0291,441.45187,431.44806,187.21237,264.76535,544.643,193.55623,545.31,328.91745,320.3934,205.6398,219.68243,319.6066,332.64282,251.85179,250.43442,358.72644,184.23529,327.278,160.97563,
1761241925086,SQUAT,56.70224,16.829865,12.802429,0.9382324,91.70453,80.60449,23.46202,NaN,NaN,342.6783,242.74011,186.03787,275.16608,270.22864,336.49734,224.56393,319.66748,267.18265,444.878,432.07556,183.98473,263.71014,544.80145,194.36664,543.8632,332.00632,306.25168,207.91063,214.54715,321.29767,326.96378,253.72098,246.35928,357.71112,186.38248,328.80847,162.92046,
1761241925167,SQUAT,57.701263,18.365204,12.824738,3.331482,96.08946,94.23877,23.508698,NaN,NaN,343.37503,245.91522,188.21396,277.07263,269.38956,338.0882,222.79391,319.723,266.572,445.69037,432.86563,183.72348,263.28964,547.0769,194.09924,543.7454,335.72717,313.85114,212.71806,217.76167,326.01846,343.79483,253.84003,249.55606,358.52026,189.75012,329.86334,166.24142,
1761241925237,SQUAT,57.14772,21.34021,14.2283325,6.7354736,98.874176,89.36563,23.241196,NaN,NaN,342.9561,250.137,192.98927,278.29697,266.24463,339.92725,221.00114,318.58704,266.91656,446.6742,432.44586,184.27684,263.5629,549.8445,193.15254,543.109,335.37552,318.42105,214.85753,219.54688,324.74164,340.82745,253.35036,251.46182,358.09787,193.87177,330.91855,170.63057,
1761241925315,SQUAT,51.744263,19.577118,18.48645,5.121277,88.70085,83.82626,23.249664,NaN,NaN,345.11362,251.88889,200.14462,282.668,264.64334,340.49512,222.00623,320.918,273.073,450.43625,431.9498,181.90509,263.86963,548.94073,192.69873,543.81946,334.56525,316.7478,215.66154,228.04695,324.3377,343.9383,261.40295,260.11203,358.94046,201.18213,332.7184,177.93246,
1761241925388,SQUAT,55.48607,17.354065,15.528442,1.3729858,94.06668,31.904236,22.437897,NaN,NaN,344.91833,261.3202,205.83412,284.41354,263.74146,343.70175,218.65103,326.3477,274.82175,445.69366,430.16522,176.53484,263.04965,546.1563,193.34074,544.7833,329.07974,331.8193,220.88843,237.75262,322.00595,299.3009,264.50302,267.39667,361.8806,210.00089,336.22974,187.56299,
1761241925470,SQUAT,61.82936,20.208984,15.272583,12.585144,107.48761,27.445068,24.112457,NaN,NaN,342.98883,275.04324,213.21388,282.4779,262.42947,349.78088,217.1497,329.5719,273.97525,452.29987,437.02728,173.44878,261.03708,556.45593,191.30247,543.8708,324.67172,346.86383,218.42163,239.37622,313.1144,302.7972,266.9893,275.35214,360.93478,220.90625,335.78287,196.7938,
1761241925554,SQUAT,61.588043,18.726837,17.973602,12.796265,113.16266,33.8526,24.543488,NaN,NaN,340.0851,284.26508,222.67703,282.79498,261.25916,353.13483,217.29039,334.408,275.05972,448.57666,430.60306,171.71951,263.49332,555.0684,190.48868,542.27216,325.40677,359.40747,219.53331,246.24481,324.31354,317.1492,268.55023,283.2966,360.59656,231.68048,337.24893,207.137,
1761241925636,SQUAT,64.40964,21.281647,19.188538,10.518372,115.74602,35.817963,24.837845,NaN,NaN,341.13058,296.53635,232.12671,282.62323,258.40546,364.15216,214.56754,342.8705,274.50787,456.15176,436.96323,173.48387,265.00314,555.0019,191.51157,544.4835,321.32083,371.07727,218.50659,255.33125,315.28784,330.17093,270.38113,294.35297,360.64865,242.40807,336.37317,217.57022,
1761241925707,SQUAT,63.22661,19.884766,18.89798,12.29895,116.180115,36.74951,23.36914,NaN,NaN,334.6687,306.78534,243.55873,281.91458,257.17953,371.13745,212.69011,351.2527,275.4868,459.9271,441.0291,166.97476,265.4812,554.92017,190.05856,542.6212,319.34833,384.31256,217.1467,268.13245,311.8765,342.63074,272.32114,305.88123,356.75546,253.75008,334.6529,230.38094,
1761241925786,SQUAT,66.27115,23.1557,23.132874,9.860352,126.04587,32.68524,25.832092,NaN,NaN,336.00552,322.6979,256.42676,278.40616,256.03094,378.6711,213.86543,355.5154,272.6847,462.274,439.1411,168.2067,262.97916,552.5071,191.71599,542.6467,322.69238,401.88416,212.26709,275.8383,308.25888,352.14154,269.4664,319.4563,354.39215,269.65262,329.50122,243.82053,
1761241925886,SQUAT,64.17496,19.960144,10.463135,11.363159,124.61731,32.27176,23.426758,NaN,NaN,335.44324,334.31583,270.14087,275.6672,254.09285,388.05603,208.22917,368.0959,269.4809,461.16632,450.7032,159.09279,261.81088,555.4117,194.16966,544.0485,323.84216,409.8216,209.57776,285.20428,307.43857,363.60266,266.98608,331.3309,350.07156,281.4759,326.46817,258.04913,
1761241925953,SQUAT,59.885254,24.69754,19.151031,20.477234,119.51819,16.776062,23.977234,NaN,NaN,331.29126,344.93732,285.05206,272.56677,254.2012,397.73715,210.71751,373.0396,264.9837,469.69455,450.54352,159.28017,260.21106,558.5813,188.97078,538.10406,329.50024,416.9776,207.73627,297.4594,314.65125,362.8854,265.4792,346.10934,347.1482,296.12106,324.1547,272.14383,
1761241926026,SQUAT,56.11017,24.083618,28.088684,18.144592,124.24481,23.557037,21.194733,NaN,NaN,330.39914,356.14825,300.0381,270.4785,253.66891,407.21124,210.6553,383.12762,264.56168,475.96045,447.87177,160.79816,260.047,558.4418,189.12897,540.2972,329.66037,434.65015,200.7147,310.40533,307.4727,387.4126,263.32193,363.85556,343.77365,311.17752,323.0938,289.9828,
1761241926104,SQUAT,59.929626,21.500336,28.90686,18.833008,127.274475,32.789673,21.29898,NaN,NaN,329.17355,372.5605,312.63086,270.8339,252.18681,416.82446,208.4956,395.32413,264.45084,473.22708,444.32022,168.37517,258.29938,559.92786,189.40466,541.09485,324.36496,448.1073,201.10335,320.83282,304.76227,407.8111,263.00293,375.02142,336.52042,329.00333,320.56543,307.70435,
1761241926188,SQUAT,65.34131,28.394287,21.718292,17.254517,136.74005,35.32599,28.041412,NaN,NaN,327.3911,388.85413,323.51282,269.31982,253.93098,431.31354,210.0246,402.91925,268.27582,461.23993,439.52164,175.25096,252.69202,554.87787,193.89761,537.62335,322.41757,466.47717,200.08957,329.73712,297.9688,422.37152,262.83844,387.04553,335.83997,348.01288,313.52875,319.97147,
1761241926267,SQUAT,64.382385,24.22641,26.67337,21.717957,141.81754,41.101807,29.245636,NaN,NaN,324.733,399.11255,334.73016,270.2559,258.5381,441.34644,213.86244,417.12003,268.71158,474.47006,447.7967,170.24165,255.72496,558.0365,191.43062,536.31854,319.5191,477.48245,201.3917,335.66492,295.59216,437.89117,259.73013,396.78937,335.5923,359.96097,311.6772,330.71533,
1761241926349,SQUAT,66.46976,27.307251,29.260803,20.396545,143.2179,37.83017,28.812103,NaN,NaN,320.98062,413.26465,346.7949,267.577,253.01251,459.88727,211.70213,432.58002,272.55954,483.27298,454.01218,165.8792,258.02643,560.22076,192.67416,539.8242,316.26334,485.84253,201.91177,342.62463,294.0138,442.6038,257.19147,404.77362,333.0249,370.74405,310.4403,341.93195,
1761241926406,SQUAT,66.405334,26.554565,30.128937,18.945496,147.2482,42.37735,28.210876,NaN,NaN,322.51797,425.82352,359.41818,265.83167,259.89197,472.27658,217.3527,445.72202,268.05606,488.53134,458.4024,156.59778,259.89883,556.28186,194.42776,537.33636,314.823,498.39722,206.7005,351.14902,296.00024,457.88837,260.24954,415.51102,329.52322,382.34607,304.32834,354.1352,
1761241926474,SQUAT,64.53531,23.764313,37.349457,17.729614,129.77563,42.88907,28.130829,NaN,NaN,318.7099,433.1872,368.6519,260.6234,250.91916,482.35962,209.07843,458.5953,264.3482,491.3193,453.96985,175.81482,258.1092,559.1747,195.23291,541.44507,308.95032,489.8187,210.99974,360.04306,294.0095,467.6514,265.121,424.76233,325.98257,390.49304,300.5994,362.3622,
1761241926547,SQUAT,64.9527,27.87912,54.89389,10.665588,134.83405,50.547516,28.595367,NaN,NaN,315.18976,442.67847,377.72577,258.07947,249.8681,493.73602,210.84921,465.8569,252.2232,510.3968,455.5029,155.90015,253.74481,553.62103,194.77255,542.95544,303.73404,507.7876,213.59647,372.95355,288.91098,484.00348,263.677,433.45596,322.57495,399.64938,297.72195,371.05402,
1761241926630,SQUAT,64.46954,30.980804,76.46213,17.103333,137.62433,50.548584,30.09842,NaN,NaN,314.4945,449.5733,385.10376,259.0768,248.48477,502.4389,213.23665,471.4581,261.65582,522.9441,446.48196,174.49025,258.67474,557.7549,196.47365,540.65155,301.82892,514.94824,210.44968,377.3239,286.53033,490.84213,261.73376,440.29355,322.21088,408.4096,295.8609,378.3112,
1761241926697,SQUAT,61.65576,26.049805,72.4465,14.789124,123.96542,54.543518,27.6792,NaN,NaN,314.64014,449.0578,387.40204,262.11694,248.59529,498.65433,212.16002,472.60452,247.86543,527.497,455.0505,155.68483,254.06087,554.8754,196.06593,540.0863,299.57248,507.6816,210.44075,383.7162,289.60913,495.05493,255.90598,440.5114,322.19025,410.22473,294.73038,382.54553,
1761241926755,SQUAT,64.079346,25.64685,68.90811,13.229004,136.63547,57.967743,27.742126,NaN,NaN,313.7753,451.94604,387.8667,263.23138,247.51762,500.6123,211.15292,474.96545,245.7895,518.1449,449.2368,169.05435,243.91745,554.39557,196.00172,541.16656,304.53656,515.3974,213.96242,378.76193,285.08002,493.36328,254.60463,435.39554,320.22067,411.54468,294.14468,383.80255,
1761241926825,SQUAT,62.04419,25.44992,66.871,14.522461,136.37143,57.47058,29.204468,NaN,NaN,312.88855,452.17343,390.12924,262.54062,247.69318,504.01227,213.23518,478.56235,243.57468,524.0022,457.1312,157.58777,242.49579,556.75385,196.82477,542.2314,302.70193,517.3962,213.75078,381.02475,283.4169,493.20898,254.3333,435.7384,320.04822,413.22058,292.92993,384.0161,
1761241926906,SQUAT,61.35898,26.728912,65.62726,18.569946,131.84882,55.44803,27.818878,NaN,NaN,311.98923,449.19647,387.8375,258.7653,247.09338,504.44217,210.51756,477.71326,237.5488,524.52484,458.89758,153.36053,243.04813,559.3505,199.49565,540.7806,310.12302,519.66254,209.01683,387.81372,282.6972,493.6206,254.50476,438.17258,317.73755,409.58356,292.11224,381.76468,
1761241926968,SQUAT,60.80716,26.562103,58.244934,22.07544,135.66122,50.01117,27.067291,NaN,NaN,312.5795,450.04236,389.2352,259.66763,246.4765,505.1439,209.05394,478.5818,223.07755,521.09045,462.84552,154.8829,232.50699,562.046,201.74547,539.9706,309.1896,524.213,207.24214,388.5518,279.34402,490.4868,257.11932,440.47562,316.09396,407.71045,288.53552,380.64316,
1761241927050,SQUAT,62.375366,29.777557,49.31201,15.080811,141.93942,43.37784,26.081818,NaN,NaN,309.9584,452.00177,389.6264,252.55537,243.55376,510.29663,207.32724,480.51907,235.00064,512.62384,463.31183,150.46532,219.61687,558.14197,205.69762,543.06116,309.05093,526.6849,200.29642,384.74545,280.5846,478.09158,253.78085,434.71375,313.51535,405.68658,285.4535,379.60477,
1761241927106,SQUAT,60.75595,30.089386,53.706177,16.839722,139.02148,38.365906,25.437683,NaN,NaN,309.15155,447.33853,386.58258,247.52243,245.83969,506.25055,208.39209,476.16116,241.65236,517.1776,463.47144,151.13422,241.22186,554.979,205.24512,538.1393,307.13123,520.08203,199.2308,381.06055,278.7879,468.61618,255.13092,430.25027,308.69595,402.89557,280.39514,377.4579,
1761241927177,SQUAT,59.24518,25.660492,63.81482,15.42981,112.24045,41.40976,25.845337,NaN,NaN,307.43674,441.39655,382.15137,245.50896,248.50238,497.79004,210.02713,472.12955,253.48088,525.0308,461.216,151.83206,254.29747,559.152,199.07646,543.72217,304.7729,512.9999,194.98573,400.75943,276.88657,465.88626,255.08684,424.4765,308.9779,398.6493,280.0054,372.80396,
1761241927242,SQUAT,58.138794,23.900177,57.453064,20.0177,81.74121,32.671265,23.734741,NaN,NaN,306.24783,433.9411,375.8023,248.41687,246.90845,491.08914,208.59708,467.18896,262.04108,519.52954,462.07648,148.49327,255.78699,563.2628,192.41675,543.2451,297.06473,479.12967,203.03954,397.38846,276.93085,449.5525,252.33934,416.88123,308.56616,390.77792,281.52533,367.04318,
1761241927325,SQUAT,59.53116,26.484894,60.113586,14.772034,85.14401,22.088623,25.93396,NaN,NaN,306.2352,431.36612,371.83496,250.71187,246.81544,486.97067,208.3204,460.48578,258.43845,512.9448,452.83124,160.37103,259.78845,556.57434,190.42358,541.8023,275.49066,487.63684,196.5918,402.49283,247.76262,430.3502,249.40126,408.26157,312.17206,385.77744,283.33655,359.84348,
1761241927387,SQUAT,64.675446,31.437958,44.020203,15.60498,110.26099,25.002197,24.907043,NaN,NaN,302.58942,427.64526,362.96982,249.74196,247.29475,483.05176,211.20093,451.6138,229.4522,500.6969,456.6767,158.33725,253.08835,554.93994,194.79587,539.33496,256.9165,480.10022,189.60283,369.83923,241.52905,417.6286,233.74171,392.6264,310.35724,378.8806,281.80933,353.97357,
1761241927456,SQUAT,65.73651,24.985504,35.594635,21.794312,115.90192,33.649567,26.270111,NaN,NaN,300.1516,417.22998,351.49347,247.75305,244.70918,471.84872,208.0676,446.86322,234.88547,496.97845,461.38382,158.42705,252.71736,559.3357,195.6387,537.5414,248.66306,465.64877,188.14955,349.74686,239.61427,404.18033,230.88422,370.53076,309.73285,367.00742,284.29822,340.7373,
1761241927545,SQUAT,63.761475,24.796051,21.947998,19.557007,116.21567,26.898773,25.362549,NaN,NaN,298.72043,404.0065,340.24503,246.76633,247.66467,457.33575,210.2924,432.5397,243.52786,478.0241,456.0761,166.02133,256.96408,561.3656,198.00742,541.8086,242.90883,451.99796,180.51064,335.7823,232.40706,392.3132,222.15532,365.41443,309.59177,355.39453,281.0483,330.03198,
1761241927601,SQUAT,61.243347,28.315216,37.82782,17.018738,117.37253,27.532654,24.292694,NaN,NaN,298.79153,391.576,330.33264,250.7562,249.17299,450.30545,212.47098,421.99023,226.39432,495.3278,457.49997,166.28651,257.5238,557.4916,197.09558,540.47284,244.65883,443.8417,180.62149,326.46918,228.70734,382.87408,221.0547,355.34143,312.12793,342.13568,285.3763,317.843,
1761241927677,SQUAT,58.492584,25.459839,16.679596,13.981995,133.82654,40.869934,21.190796,NaN,NaN,305.74927,374.16263,315.67004,252.0745,247.93176,435.2694,209.87398,409.80957,242.29706,468.0901,451.4105,169.07364,258.7249,554.23254,194.42696,540.25055,257.1392,429.9957,179.92058,296.16916,230.18369,381.96326,210.12608,341.09332,314.95215,324.8547,290.61395,303.6639,
1761241927752,SQUAT,57.743042,20.273773,27.777649,15.511475,137.0122,47.24893,17.93332,NaN,NaN,309.3525,362.44724,304.7042,254.19705,250.36789,424.7632,212.75545,404.48944,251.33423,485.54626,457.76862,169.17493,260.7175,558.38385,199.02113,542.8724,266.75455,421.18243,178.49213,284.17023,226.37753,377.69193,204.24634,330.443,316.37296,305.9894,292.98013,288.0561,
1761241927820,SQUAT,55.327637,21.409851,20.371338,15.183838,130.03427,43.099457,17.117676,NaN,NaN,312.7825,344.82147,289.49384,246.60399,252.59131,414.02753,208.97382,392.61768,255.91805,481.7318,461.36047,170.5216,261.3633,558.87134,198.42557,543.6875,276.88745,406.93463,178.49236,276.90036,231.24188,366.25217,202.05243,323.1527,320.12964,288.16266,295.38507,271.04498,
1761241927872,SQUAT,52.218567,19.7872,19.96045,7.757263,123.247986,36.643738,14.671326,NaN,NaN,313.93863,329.91736,277.6988,249.09596,252.54764,401.17978,209.64146,381.39258,257.3496,472.94003,452.97958,172.58511,261.07578,553.44574,198.82697,545.6885,284.804,394.50525,182.79948,271.25726,231.80911,355.20264,202.41429,318.5589,322.64853,269.96487,297.5149,255.29355,
1761241927946,SQUAT,53.439148,21.024384,22.642761,6.8186646,119.12393,37.816956,15.796082,NaN,NaN,318.1967,315.84885,262.4097,252.04805,253.78879,390.56686,211.37018,369.54248,257.38483,468.5559,445.91315,179.2821,260.41983,554.2197,197.40793,547.40106,287.97632,380.86026,189.74387,261.73633,239.58092,342.9099,202.67993,305.09296,325.4944,255.84045,300.7645,240.04437,
1761241928013,SQUAT,57.46486,22.280426,22.833862,7.2420654,120.240814,33.065308,17.664413,NaN,NaN,321.40924,302.84717,245.38231,254.29665,255.58757,379.9135,212.03731,357.6331,260.13843,469.21527,446.3814,181.1008,260.48,552.4867,196.66643,545.2446,288.44064,372.57526,189.55669,252.33444,241.08101,328.92297,207.67398,295.85767,327.64487,241.99486,303.74915,224.33044,
